Provider_Number,STATUS,FYB,FYE,Hospital_Name,Street_Address,City,PO_Box,State,Zip_Code,County,MSA,RPT_REC_NUM,FY,IME_PART_A,IME_PART_C,IME_Capital_PPS,Total_IME_Payments,DSH_Part_A,DSH_Part_C,Total_DSH_Payments,DGME_Part_A_and_C,DGME_Part_B,Total_DGME_Payments,Hospital_Beds,Labor_Delivery_Beds,Total_Hosp_Beds,Total_Hosp_Medicare_Days,Total_Hosp_Medicaid_Days,Total_Hosp_Days,Total_Hosp_Bed_Days_Available,Interns_and_Residents,Total_Hosp_Employees_on_Payroll,Total_Hosp_Nonpaid_Workers,Total_Hosp_CHIP_Discharges,Total_Hosp_Medicare_Discharges,Total_Hosp_Medicaid_Discharges,Total_Hosp_Discharges,Medicaid_HMO_Discharges,Medicaid_HMO_IPF_Subp_Discharges,Medicaid_HMO_IRF_Subp_Discharges,Medicaid_IPF_Subp_Discharges,Medicaid_IRF_Subp_Discharges,Total_IPF_Subp_Discharges,Total_IRF_Subp_Discharges
471302,AMENDED,10/01/2022,09/30/2023,MT ASCUTNEY HOSPITAL AND HEALTH CENT,289 COUNTY ROAD,WINDSOR,,VT,05089,WINDSOR,0,798892,2023,0,0,0,0,0,0,0,0,0,0,25,0,25,3650,65,6783,9125,0,317.47,0,0,176,23,319,0,0,0,0,26,0,223
471303,AS_SUBMITTED,10/01/2022,09/30/2023,NORTHEASTERN VT REGIONAL HOSPITAL,1315 HOSPITAL DRIVE,ST. JOHNSBURY,905,VT,05819,CALEDONIA,0,765648,2023,0,0,0,0,0,0,0,0,0,0,25,0,25,2560,871,6167,9125,0,389.51,0,0,570,293,1331,0,0,0,0,0,0,0
471304,AMENDED,10/01/2022,09/30/2023,NORTH COUNTRY HOSPITAL & HEALTH CTR,189 PROUTY DRIVE,NEWPORT,,VT,05855,ORLEANS,0,797185,2023,0,0,0,0,0,0,0,0,0,0,25,0,25,2193,1222,5835,9125,0,348.82,0,0,484,294,1363,0,0,0,0,0,0,0
471305,AS_SUBMITTED,10/01/2022,09/30/2023,COPLEY HOSPITAL  INC.,528 WASHINGTON HIGHWAY,MORRISVILLE,,VT,05661,LAMOILLE,0,766808,2023,0,0,0,0,0,0,0,0,0,0,25,0,25,2926,802,5468,9125,0,403.93,0,0,563,150,1380,0,0,0,0,0,0,0
471306,AS_SUBMITTED,10/01/2022,09/30/2023,SPRINGFIELD HOSPITAL,25 RIDGEWOOD ROAD,SPRINGFIELD,2003,VT,05156-,WINDSOR,0,765852,2023,0,0,0,0,0,0,0,0,0,0,25,0,25,1471,257,2990,9125,0,244.23,0,0,289,61,584,0,0,0,103,0,320,0
471307,AMENDED,10/01/2022,09/30/2023,PORTER HOSPITAL,115 PORTER DRIVE,MIDDLEBURY,,VT,05753-8629,ADDISON,0,780093,2023,0,0,0,0,0,0,0,0,0,0,25,0,25,2382,674,6181,9125,0,466.73,0,0,396,300,1545,0,0,0,0,0,0,0
474001,AS_SUBMITTED,01/01/2023,12/31/2023,BRATTLEBORO RETREAT,ANNA MARSH LANE,BRATTLEBORO,101,VT,05302,,0,774627,2023,0,0,0,0,0,0,0,0,0,0,113,0,113,4565,0,33235,41245,0.6,520.94,0,0,248,0,1759,0,0,0,0,0,0,0
474004,SETTLED,07/01/2023,06/30/2024,VERMONT PSYCHIATRIC CARE HOSPITAL,350 FISHER ROAD,BERLIN,,VT,05633-7901,WASHINGTON,0,795436,2023,0,0,0,0,0,0,0,0,0,0,25,0,25,210,0,4319,9150,0,196,0,0,5,0,4319,0,0,0,0,0,0,0
480001,AS_SUBMITTED,10/01/2022,09/30/2023,ROY L SCHNEIDER HOSPITAL,9048 SUGAR ESTATE,ST. THOMAS,,VI,00801,,0,766809,2023,0,0,0,0,0,0,0,0,0,0,149,7,156,6420,4211,22618,56940,0,741.34,0,0,521,587,2801,0,0,0,0,0,0,0
480002,AS_SUBMITTED,10/01/2022,09/30/2023,GOV. JUAN F. LUIS HOSPITAL,4007 EAST DIAMOND RUBY,CHRISTIANSTED,,VI,00820-4421,,0,765014,2023,0,0,0,0,0,0,0,0,0,0,66,0,66,3962,4176,11857,24090,0,718.1,0,0,478,726,1689,0,0,0,0,0,0,0
490002,AS_SUBMITTED,10/01/2022,09/30/2023,RUSSELL COUNTY HOSPITAL,58 CARROLL STREET,LEBANON,,VA,24266-,RUSSELL,0,766014,2023,0,0,0,0,183044,0,183044,0,0,0,47,0,47,1432,136,7487,17155,0,126.52,0,0,313,18,1634,549,0,0,0,0,0,0
490004,AS_SUBMITTED,01/01/2023,12/31/2023,SENTARA RMH MEDICAL CENTER,2010 HEALTH CAMPUS DRIVE,HARRISONBURG,,VA,22801,ROCKINGHAM,0,775627,2023,0,0,0,0,1152276,0,1152276,0,0,0,238,0,238,16925,809,44440,86870,0,1755.06,0,0,3876,357,10965,1689,0,0,0,0,0,0
490005,AS_SUBMITTED,10/01/2022,09/30/2023,WINCHESTER MEDICAL CENTER,1840 AMHERST STREET,WINCHESTER,P.O. BOX,VA,22604-2540,FREDERICK,0,764311,2023,962738,0,56123,1018861,2154337,0,2154337,421049,195496,616545,455,0,455,39839,9557,116362,166075,9.13,2360.84,0,0,7883,653,25080,4385,117,38,11,12,368,497
490007,AS_SUBMITTED,01/01/2023,12/31/2023,SENTARA NORFOLK GENERAL HOSPITAL,600 GRESHAM ROAD,NORFOLK,,VA,23507,NORFOLK CITY,5720,775628,2023,13995666,0,674302,14669968,4754065,0,4754065,3332662,2520726,5853388,472,0,472,38381,4526,168038,172280,207.31,3661.94,0,0,5984,1185,25271,5379,0,54,0,31,1009,372
490009,AS_SUBMITTED,07/01/2023,06/30/2024,UNIVERSITY OF VIRGINIA MEDICAL CENTE,855 WEST MAIN STREET,CHARLOTTESVILLE,80078,VA,22908-,,1540,792193,2023,53078738,0,3743364,56822102,6323104,0,6323104,21339258,8211058,29550316,657,8,665,43335,13435,190381,243390,669.23,9045.72,0,0,7201,6765,28755,4627,0,0,270,0,779,0
490013,AS_SUBMITTED,01/01/2023,12/31/2023,HALIFAX REGIONAL HOSPITAL,2204 WILBORN AVENUE,SOUTH BOSTON,,VA,24592-,HALIFAX,0,775629,2023,0,0,0,0,214095,0,214095,0,0,0,44,3,47,4165,85,9655,17155,0,347.66,0,0,1071,39,2521,370,0,0,0,0,0,0
490017,AS_SUBMITTED,09/01/2023,08/31/2024,MARYVIEW HOSPITAL LLC,3636 HIGH STREET,PORTSMOUTH,,VA,23707-3236,PORTSMOUTH CITY,5720,796707,2023,2316153,14143,147177,2477473,982594,4059,986653,1109857,827343,1937200,176,0,176,10469,570,42857,64416,35.54,980.3,0,0,2095,142,8543,1857,0,55,0,0,0,318
490018,AS_SUBMITTED,01/01/2023,12/31/2023,AUGUSTA MEDICAL CENTER,78 MEDICAL CENTER DRIVE,FISHERSVILLE,1000,VA,22939,AUGUSTA,0,775630,2023,0,0,0,0,875629,0,875629,0,0,0,193,0,193,13146,452,37898,70445,0,1566.29,0,0,3386,175,9384,784,42,22,15,6,172,167
490019,AMENDED,07/01/2023,06/30/2024,CULPEPER MEMORIAL HOSPITAL,501 SUNSET LANE,CULPEPER,592,VA,22701-,CULPEPER,8840,798359,2023,0,0,0,0,338308,0,338308,0,0,0,70,0,70,5012,1083,13170,25620,0,588.77,0,0,1266,236,4027,356,0,0,0,0,0,0
490020,AMENDED,01/01/2023,12/31/2023,TRICITIES HOSPITAL,411 WEST RANDOLPH ROAD,HOPEWELL,,VA,23860,,6760,792949,2023,0,0,0,0,330536,0,330536,0,0,0,107,0,107,4702,311,16377,39055,0,356.78,0,0,1211,60,4629,999,449,0,0,0,1062,0
490021,AS_SUBMITTED,01/01/2023,12/31/2023,CENTRA HEALTH,1920 ATHERHOLT ROAD,LYNCHBURG,,VA,24501,LYNCHBURG CITY,4640,774339,2023,1812549,0,108878,1921427,2471995,0,2471995,685463,413364,1098827,452,16,468,35648,3993,118307,170820,19.44,3241.73,0,0,7234,421,22842,3771,604,45,46,11,1129,313
490022,AS_SUBMITTED,01/01/2023,12/31/2023,MARY WASHINGTON HOSPITAL,1001 SAM PERRY BLVD,FREDERICKSBURG,,VA,22401,SPOTSYLVANIA,8840,774340,2023,1077011,0,64947,1141958,2468115,0,2468115,582648,281147,863795,414,21,435,33479,2256,107697,158775,10.8,1731.36,0,0,6931,419,21041,4252,0,0,0,0,0,0
490023,AS_SUBMITTED,11/01/2022,10/31/2023,FAUQUIER HOSPITAL,500 HOSPITAL DRIVE,WARRENTON,,VA,20186,FAUQUIER,8840,766981,2023,0,0,0,0,103493,0,103493,0,0,0,97,0,97,2913,104,7985,35405,0,488.13,0,0,857,27,2193,0,0,0,0,0,0,0
490024,AMENDED,10/01/2022,09/30/2023,CARILION MEDICAL CENTER,BELLEVUE AVE. AT JEFFERSON ST.,ROANOKE,P.O.BOX 1,VA,24033,ROANOKE CITY,6800,798360,2023,9050796,0,570744,9621540,4911339,0,4911339,5645303,3035011,8680314,634,24,658,42117,13808,170491,240170,246.9,6575.41,0,0,7643,725,29288,6013,870,106,29,33,1619,680
490032,AS_SUBMITTED,07/01/2023,06/30/2024,VCU HEALTH SYSTEM MCV HOSPITAL,1250 EAST MARSHALL STREET,RICHMOND,980152,VA,23298-,RICHMOND CITY,6760,792195,2023,27308125,0,1775766,29083891,5764846,0,5764846,13212161,8427041,21639202,816,52,868,44243,7251,241664,298656,556.47,7153.02,0,0,6827,819,38911,0,0,0,0,0,1265,0
490033,AS_SUBMITTED,10/01/2022,09/30/2023,WARREN MEMORIAL HOSPITAL,351 VALLEY HEALTH WAY,FRONT ROYAL,,VA,22630,WARREN,8840,764452,2023,626242,0,63931,690173,49471,0,49471,300771,397241,698012,36,0,36,2821,99,6439,13140,7.85,315.17,0,0,887,26,2123,248,0,0,0,0,0,0
490037,AS_SUBMITTED,01/01/2023,12/31/2023,SHORE MEMORIAL HOSPITAL,20480 MARKET STREET,ONACOCK,,VA,23417,NORTHAMPTON,0,775632,2023,0,0,0,0,162516,0,162516,0,0,0,52,0,52,2285,326,6795,18980,0,299.55,0,0,721,101,2114,644,0,0,0,0,0,0
490038,AS_SUBMITTED,07/01/2023,06/30/2024,SMYTH COUNTY COMMUNITY HOSPITAL,245 MEDICAL PARK DRIVE,MARION,,VA,24354,SMYTH,0,791455,2023,0,0,0,0,40123,0,40123,0,0,0,20,0,20,1064,50,3675,7320,0,142,0,0,303,14,1005,113,0,2,0,17,0,150
490040,AS_SUBMITTED,01/01/2023,12/31/2023,INOVA ALEXANDRIA HOSPITAL,4320 SEMINARY ROAD,ALEXANDRIA,,VA,22315,FAIRFAX,8840,774341,2023,0,0,10483,10483,1213853,0,1213853,0,0,0,303,0,303,21711,4126,69547,110595,2.03,1329.64,0,0,4083,2531,14000,2531,0,0,0,0,0,0
490041,AS_SUBMITTED,09/01/2023,08/31/2024,MARY IMMACULATE HOSPITAL,2 BERNARDINE DRIVE,NEWPORT NEWS,,VA,23602-4404,NEWPORT NEWS CITY,5720,796708,2023,0,0,0,0,309276,0,309276,0,0,0,114,7,121,5058,318,20165,44286,0,469.31,0,0,1095,73,4872,1001,0,0,0,0,0,0
490042,AMENDED,10/01/2022,09/30/2023,CARILION NEW RIVER VALLEY MED CENTER,2900 LAMB CIRCLE,CHRISTIANSBURG,,VA,24073,MONTGOMERY,0,798894,2023,0,0,0,0,303195,0,303195,0,0,0,94,14,108,9740,1048,27289,39420,0,948.59,0,0,1863,86,5710,888,549,0,25,0,1046,0
490043,AS_SUBMITTED,01/01/2023,12/31/2023,INOVA LOUDOUN HOSPITAL CENTER,44045 RIVERSIDE PARKWAY,LEESBURG,,VA,20176,LOUDOUN,8840,774342,2023,47191,0,2433,49624,563541,0,563541,18193,7178,25371,189,0,189,19241,2882,59038,68985,0.8,1430.93,0,0,4397,654,13616,1927,0,0,0,0,1025,0
490044,AS_SUBMITTED,01/01/2023,12/31/2023,SENTARA OBICI HOSPITAL,2800 GODWIN BOULEVARD,SUFFOLK,,VA,23434,SUFFOLK CITY,5720,775634,2023,55535,12761,8254,76550,648610,149034,797644,54389,38015,92404,186,0,186,14951,478,47393,67890,2.42,1194.89,0,0,3306,230,10329,1703,393,0,64,0,847,0
490045,AMENDED,07/01/2023,06/30/2024,UVA HEALTH PRINCE WILLIAM MEDICAL,8700 SUDLEY ROAD,MANASSAS,2610,VA,20110,PRINCE WILLIAM,8840,798895,2023,0,0,0,0,507467,0,507467,0,0,0,92,8,100,7349,3448,29745,36600,0,790.73,0,0,1606,529,8249,2601,0,0,62,0,1317,0
490046,AS_SUBMITTED,01/01/2023,12/31/2023,SENTARA LEIGH HOSPITAL,830 KEMPSVILLE ROAD,NORFOLK,,VA,23502,NORFOLK CITY,5720,775635,2023,1356308,0,65696,1422004,1296724,0,1296724,361993,312935,674928,274,0,274,24867,1939,87218,100010,13.39,1806.9,0,0,4844,542,17235,3004,0,0,0,0,0,0
490048,AMENDED,01/01/2023,12/31/2023,LEWIS GALE MEDICAL CENTER,1900 ELECTRIC ROAD,SALEM,,VA,24153,,6800,799853,2023,9084681,0,709882,9794563,1493470,0,1493470,5331357,2321513,7652870,271,0,271,21237,2132,68456,96189,119.8,3708.92,0,0,4751,326,15208,3127,1129,47,103,6,2149,638
490050,AS_SUBMITTED,01/01/2023,12/31/2023,VIRGINIA HOSPITAL CENTER ARLINGTON,1701 GEORGE MASON DR.,ARLINGTON,,VA,22205,ARLINGTON,8840,775637,2023,2855665,0,149146,3004811,812633,0,812633,1519069,847200,2366269,385,16,401,22227,1609,103498,146161,34.42,2798.44,0,0,4566,388,20883,0,0,0,0,1,1230,568
490052,AS_SUBMITTED,01/01/2023,12/31/2023,RIVERSIDE REGIONAL MEDICAL CENTER,500 J CLYDE MORRIS BLVD,NEWPORT NEWS,,VA,23601-,,5720,775638,2023,3160041,987164,210781,4357986,2140107,479532,2619639,2145029,2268330,4413359,433,16,449,34163,4949,133906,163885,87.51,2876.74,0,0,6055,887,23353,6740,0,0,0,0,0,0
490053,AS_SUBMITTED,07/01/2023,06/30/2024,JOHNSTON MEMORIAL HOSPITAL,16000 JOHNSTON MEMORIAL DRIVE,ABINGDON,,VA,24211,WASHINGTON,3660,792197,2023,2698918,0,193183,2892101,395021,0,395021,1481724,1591940,3073664,100,16,116,7074,1028,26804,42456,42.11,508.01,0,0,1610,104,6178,1178,0,0,0,0,0,0
490057,AS_SUBMITTED,01/01/2023,12/31/2023,SENTARA VA. BEACH GENERAL HOSPITAL,1060 FIRST COLONIAL ROAD,VIRGINIA BEACH,,VA,23454,VIRGINIA BEACH CITY,5720,775640,2023,458294,0,21339,479633,641446,0,641446,120203,71524,191727,239,0,239,29253,1446,73960,87235,7.53,1553.16,0,0,5077,336,12547,1279,674,17,114,8,1458,186
490059,AS_SUBMITTED,09/01/2023,08/31/2024,BON SECOURS - ST. MARYS HOSPITAL,5801 BREMO ROAD,RICHMOND,,VA,23226,HENRICO,6760,796710,2023,1002013,0,61641,1063654,1976313,0,1976313,541982,337120,879102,354,12,366,25432,1532,101170,129198,12.66,1756.03,0,0,5209,373,20537,3690,393,0,42,0,1038,0
490060,AS_SUBMITTED,12/01/2022,11/30/2023,CLINCH VALLEY MEDICAL CENTER,6801 GOV G C PERRY HWY,RICHLANDS,,VA,24641,TAZEWELL,0,768928,2023,0,0,0,0,157210,0,157210,0,0,0,151,0,151,2480,126,9829,55115,0,504,0,0,626,36,2471,510,0,0,0,0,0,0
490063,AS_SUBMITTED,01/01/2023,12/31/2023,INOVA FAIRFAX HOSPITAL,3300 GALLOWS ROAD,FALLS CHURCH,,VA,22042,FAIRFAX,8840,776116,2023,13967463,0,655780,14623243,6310834,0,6310834,5903397,2950008,8853405,908,0,908,65944,27093,292489,331420,209.52,11084.78,0,0,11622,3415,47350,10122,0,30,0,7,3870,607
490066,AS_SUBMITTED,01/01/2023,12/31/2023,SENTARA WILLIAMSBURG REGIONAL MEDICA,100 SENTARA CIRCLE,WILLIAMSBURG,,VA,23188,WILLIAMSBURG CITY,5720,775643,2023,0,0,0,0,186730,0,186730,0,0,0,123,0,123,11580,276,25822,44895,0,759.11,0,0,2504,126,5899,541,0,0,0,1,0,90
490067,AS_SUBMITTED,01/01/2023,12/31/2023,BON SECOURS SOUTHSIDE MEDICAL CENTER,200 MEDICAL PARK BLVD,PETERSBURG,,VA,23805,,6760,775644,2023,0,0,0,0,1392623,0,1392623,0,0,0,300,0,300,16736,1110,62049,109500,0,916.58,0,0,3098,337,11816,2849,0,0,0,0,0,0
490069,AS_SUBMITTED,09/01/2023,08/31/2024,MEMORIAL REGIONAL MEDICAL CENTER,8260 ATLEE ROAD,MECHANICSVILLE,,VA,23116,HANOVER,6760,796711,2023,98199,0,4613,102812,591343,0,591343,22229,10565,32794,239,13,252,25640,614,76576,92232,1.05,1198.54,0,0,5170,152,15355,0,0,0,0,0,0,0
490075,AS_SUBMITTED,01/01/2023,12/31/2023,DANVILLE REGIONAL MEDICAL CENTER,142 SOUTH MAIN,DANVILLE,,VA,24541-,PITTSYLVANIA,1950,775645,2023,2265439,0,222301,2487740,853981,0,853981,1599217,1333076,2932293,205,0,205,10838,570,37949,74825,42.49,1339.47,0,0,2435,167,8867,1840,570,32,56,1,1042,178
490077,AS_SUBMITTED,01/01/2023,12/31/2023,SENTARA MARTHA JEFFERSON HOSPITAL,500 MARTHA JEFFERSON DRIVE,CHARLOTTESVILLE,,VA,22911,ALBEMARLE,1540,775647,2023,0,0,0,0,0,0,0,0,0,0,150,0,150,11955,408,32441,54750,0,1130.43,0,0,2962,143,7582,590,0,0,0,0,0,0
490084,AS_SUBMITTED,07/01/2023,06/30/2024,VCU HEALTH TAPPAHANNOCK HOSPITAL,618 HOSPITAL RD,TAPPAHANNOCK,256,VA,22560,ESSEX,0,792198,2023,0,0,0,0,60046,0,60046,0,0,0,66,0,66,2677,90,6488,24108,0,210.1,0,0,677,31,1716,0,0,0,0,0,0,0
490088,AS_SUBMITTED,01/01/2023,12/31/2023,BEDFORD MEMORIAL HOSPITAL,1613 OAKWOOD STREET,BEDFORD,,VA,24523,BEDFORD,4640,773762,2023,0,0,0,0,0,0,0,0,0,0,33,0,33,2401,58,4857,12045,0,215.23,0,0,620,11,1378,124,0,0,0,0,0,0
490089,AMENDED,10/01/2022,09/30/2023,CARILION FRANKLIN MEMORIAL HOSPITAL,180 FLOYD AVE,ROCKY MOUNT,,VA,24151,,0,798509,2023,0,0,0,0,50679,0,50679,0,0,0,37,0,37,2513,172,6753,13505,0,253.6,0,0,610,47,1698,0,0,0,0,0,0,0
490090,AS_SUBMITTED,01/01/2023,12/31/2023,SOUTHSIDE COMMUNITY HOSPITAL,800 OAK STREET,FARMVILLE,,VA,23901-,PRINCE EDWARD,0,773763,2023,0,0,0,0,241326,0,241326,0,0,0,77,6,83,4023,232,11928,30295,0,380.26,0,0,960,65,2793,517,0,0,0,0,0,0
490092,AS_SUBMITTED,01/01/2023,12/31/2023,SOUTHAMPTON MEMORIAL HOSPITAL,100 FAIRVIEW DRIVE,FRANKLIN,817,VA,23851-,SOUTHAMPTON,0,775140,2023,0,0,0,0,35120,0,35120,0,0,0,90,0,90,1226,14,2952,32850,0,165.93,0,0,365,8,996,139,0,0,0,0,0,0
490093,AS_SUBMITTED,01/01/2023,12/31/2023,SENTARA CAREPLEX HOSPITAL,3000 COLISEUM DRIVE,HAMPTON,,VA,23666-5963,HAMPTON CITY,5720,775648,2023,0,0,0,0,534743,0,534743,0,0,0,169,0,169,10234,582,33471,61685,0,1079.65,0,0,2008,199,6909,1126,0,0,0,0,0,0
490094,AS_SUBMITTED,09/01/2023,08/31/2024,RICHMOND COMMUNITY HOSPITAL,1500 NORTH 28TH STREET,RICHMOND,,VA,23223,RICHMOND CITY,6760,796712,2023,0,0,0,0,37452,0,37452,0,0,0,96,0,96,1744,399,13201,35136,0,381.06,0,0,165,88,1830,859,0,0,0,0,0,0
490097,AS_SUBMITTED,01/01/2023,12/31/2023,SOUTHERN VIRGINIA REGIONAL MED. CTR.,214 WEAVER AVENUE,EMPORIA,,VA,23847,GREENSVILLE,0,777286,2023,0,0,0,0,15103,0,15103,0,0,0,70,0,70,654,18,1575,25550,0,102.14,0,0,159,19,469,0,0,0,3,0,215,0
490098,AMENDED,07/01/2023,06/30/2024,COMMUNITY MEMORIAL HOSPITAL,1755 N MECKLENBURG AVENUE,SOUTH HILL,,VA,23970,MECKLENBURG,0,800825,2023,0,0,0,0,245137,0,245137,0,0,0,70,0,70,4948,530,15214,25620,0,601.23,0,0,974,94,3315,0,0,0,0,0,0,0
490101,AS_SUBMITTED,01/01/2023,12/31/2023,INOVA FAIR OAKS HOSPITAL,3600 JOSEPH SIEWICK DR,FAIRFAX,,VA,22033,FAIRFAX,8840,774343,2023,0,0,22087,22087,601390,0,601390,0,0,0,174,0,174,11944,2593,47084,63510,3.94,1061.14,0,0,2699,720,11264,2151,0,0,0,0,0,0
490104,SETTLED,07/01/2023,06/30/2024,HIRAM W DAVIS MEDICAL CENTER - MS,WEST WASHINGTON STREET,PETERSBURG,4030,VA,23803,DINWIDDIE,6760,794538,2023,0,0,0,0,0,0,0,0,0,0,4,0,4,181,0,887,1464,0,2.89,0,0,6,0,9,0,0,0,0,0,0,0
490107,AS_SUBMITTED,01/01/2023,12/31/2023,RESTON HOSPITAL,1850 TOWN CENTER PARKWAY,RESTON,,VA,20190-,FAIRFAX,8840,775763,2023,0,0,0,0,807796,0,807796,0,0,0,201,0,201,13758,3571,52855,73365,0,906.76,0,0,3041,228,11525,1313,0,7,0,2,0,641
490110,AMENDED,10/01/2022,09/30/2023,LEWISGALE HOSPITAL - MONTGOMERY,ROUTE 460 SOUTH,BLACKSBURG,,VA,24060-,MONTGOMERY,0,789940,2023,3792067,0,296273,4088340,272273,0,272273,2047903,1028444,3076347,88,0,88,7065,496,20348,32120,44.92,465.24,0,0,1779,151,5415,960,0,0,0,0,0,0
490111,AS_SUBMITTED,11/01/2022,10/31/2023,WYTHE COUNTY COMMUNITY HOSPITAL,600 WEST RIDGE ROAD,WYTHEVILLE,,VA,24382-,WYTHE,0,766987,2023,0,0,0,0,102155,0,102155,0,0,0,92,0,92,1414,120,5086,33580,0,268.53,0,0,435,29,1660,405,0,0,0,0,0,0
490112,AS_SUBMITTED,09/01/2023,08/31/2024,CJW MEDICAL CENTER,7101 JAHNKE ROAD,RICHMOND,,VA,23225-,RICHMOND CITY,6760,796590,2023,281010,0,14350,295360,2715311,0,2715311,130288,52709,182997,599,0,599,45197,4752,170492,219234,3.1,2322.73,0,0,8836,880,33858,5922,2729,61,338,4,4866,823
490113,AS_SUBMITTED,01/01/2023,12/31/2023,SENTARA NORTHERN VIRGINIA MED CTR,2300 OPITZ BOULEVARD,WOODBRIDGE,,VA,22191,PRINCE WILLIAM,8840,775764,2023,0,0,0,0,735855,134107,869962,0,0,0,147,36,183,13419,1713,46692,66795,0,963.09,0,0,2584,518,9699,1469,0,0,0,0,0,0
490114,AS_SUBMITTED,07/01/2023,06/30/2024,LONESOME PINE HOSPITAL,HOLTON AVENUE,BIG STONE GAP,DRAWER,VA,24219-,WISE,0,791456,2023,1550260,0,173388,1723648,172976,0,172976,949025,1799620,2748645,52,14,66,2492,754,11924,24156,33.79,378.46,0,0,738,66,3249,717,0,11,0,1,0,103
490115,AS_SUBMITTED,10/01/2022,09/30/2023,TWIN COUNTY REGIONAL HOSPITAL,200 HOSPITAL DRIVE,GALAX,1040,VA,24333,CARROLL,0,763944,2023,0,0,0,0,145439,0,145439,0,0,0,141,0,141,2328,129,8178,51465,0,310.1,0,0,624,35,2072,510,0,0,0,0,0,0
490116,AMENDED,09/01/2023,08/31/2024,LEWISGALE HOSPITAL-PULASKI,2400 LEE HIGHWAY,PULASKI,,VA,24301,PULASKI,0,797056,2023,0,0,0,0,50567,0,50567,0,0,0,51,0,51,1430,100,5223,18666,0,202.41,0,0,359,29,1272,206,0,0,0,0,571,0
490117,AMENDED,10/01/2022,09/30/2023,CARILION TAZEWELL COMMUNITY HOSPITAL,388 BEN BOLT AVE,TAZEWELL,,VA,24651,TAZEWELL,0,798510,2023,0,0,0,0,17284,0,17284,0,0,0,23,0,23,901,25,2712,8395,0,114.68,0,0,199,10,564,0,0,0,0,0,0,0
490118,AS_SUBMITTED,04/01/2023,03/31/2024,HENRICO DOCTORS HOSPITAL,1602 SKIPWITH ROAD,RICHMOND,,VA,23229-,HENRICO,6760,782065,2023,0,0,0,0,1732668,0,1732668,0,0,0,686,0,686,25073,5608,103471,251076,0,1743.93,0,0,5460,318,23954,4465,765,50,99,4,1625,668
490119,AS_SUBMITTED,01/01/2023,12/31/2023,SENTARA PRINCESS ANNE HOSPITAL,2025 GLENN MITCHELL DR,VIRGINIA BEACH,,VA,23456-0178,VIRGINIA BEACH CITY,5720,775765,2023,98061,0,7951,106012,517719,0,517719,53945,27148,81093,174,0,174,20473,987,59685,63510,1.71,1311.14,0,0,4101,320,12317,1307,0,0,0,0,0,0
490120,AS_SUBMITTED,07/01/2023,06/30/2024,CHESAPEAKE GENERAL HOSPITAL,736 BATTLEFIELD BLVD. NORTH,CHESAPEAKE,2028,VA,23320-,RICHMOND,5720,792200,2023,0,0,0,0,645585,220342,865927,0,0,0,302,0,302,28250,2693,88908,110532,0,1710.19,0,0,4594,278,15757,2592,0,0,0,0,0,0
490122,AS_SUBMITTED,01/01/2023,12/31/2023,INOVA MOUNT VERNON HOSPITAL,2501 PARKERS LANE,ALEXANDRIA,,VA,22306,FAIRFAX,8840,774344,2023,0,0,923,923,250895,0,250895,0,0,0,108,0,108,9051,999,20902,39420,0.39,736,0,0,1816,180,4037,351,606,75,148,59,1712,1305
490126,AS_SUBMITTED,03/01/2023,02/29/2024,LEWISGALEHOSPITAL - ALLEGHANY,1 ARH LANE,LOW MOOR,,VA,24457-,ALLEGHANY,0,779496,2023,728,0,248,976,69064,0,69064,1576,1056,2632,95,0,95,1566,130,4123,34770,0.04,159.6,0,0,538,17,1415,184,28,0,2,0,223,0
490127,AS_SUBMITTED,07/01/2023,06/30/2024,BUCHANAN GENERAL HOSPITAL,1535 SLATE CREEK ROAD,GRUNDY,,VA,24614,BUCHANAN,0,791457,2023,0,0,0,0,43648,0,43648,0,0,0,111,0,111,1029,23,3325,40626,0,179.7,0,0,219,4,780,151,0,0,0,0,0,0
490130,AS_SUBMITTED,01/01/2023,12/31/2023,RIVERSIDE WALTER REED,ROUTE 17,GLOUCESTER,,VA,23061,GLOUCESTER,5720,775766,2023,0,0,0,0,75699,0,75699,0,0,0,67,0,67,3386,198,7994,24455,0,339.52,0,0,976,36,2229,235,0,0,0,0,0,0
490136,AS_SUBMITTED,09/01/2023,08/31/2024,ST. FRANCIS MEDICAL CENTER,13710 ST. FRANCIS BLVD.,MIDLOTHIAN,,VA,23114,CHESTERFIELD,6760,796714,2023,2325773,0,104890,2430663,691319,0,691319,711177,512036,1223213,137,15,152,13571,897,51909,55617,26.88,1019.32,0,0,3286,307,12790,2133,0,0,0,0,0,0
490140,AS_SUBMITTED,01/01/2023,12/31/2023,STAFFORD HOSPITAL,101 HOSPITAL CENTER BLVD.,STAFFORD,,VA,22554,STAFFORD,8840,774345,2023,0,0,0,0,214171,0,214171,0,0,0,88,14,102,3651,404,15087,37230,0,367.99,0,0,1044,118,4360,1085,0,0,0,0,0,0
490141,AS_SUBMITTED,05/01/2023,04/30/2024,SPOTSYLVANIA REGIONAL MEDICAL CENTER,4600 SPOTSYLVANIA PARKWAY,FREDERICKSBURG,,VA,22408,SPOTSYLVANIA,8840,785390,2023,0,0,0,0,612089,0,612089,0,0,0,109,0,109,7037,2098,28469,39894,0,434.55,0,0,1690,163,7012,1382,626,0,73,0,1083,0
